timestamp,probe_id,rtt_ms,rtt_min_ms,rtt_max_ms,packet_loss_pct,dst_addr,metric,source
2026-07-13T14:21:22+00:00,1012048,10.060997333333333,9.679055,10.366952,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:31+00:00,1012049,301.27537566666666,301.208183,301.368336,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:31+00:00,1012050,290.98756733333335,290.946777,291.018971,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:28+00:00,1012052,60.99839666666666,57.542182,65.150003,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:51+00:00,1012055,13.780908000000002,13.457932,14.110339,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:36+00:00,1012056,283.1446946666667,280.616801,287.18237,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:06+00:00,1012059,12.523056333333335,12.508483,12.545583,0.0,193.0.14.129,ping,ripe_atlas
2026-07-07T14:02:17+00:00,1012061,3.883559333333333,3.3605,4.87721,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:11+00:00,1012062,49.145454,48.864269,49.299066,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:18+00:00,1012063,3.868561666666667,3.746645,3.931117,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:13+00:00,1012064,5.886961333333335,5.852954,5.913655,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:24+00:00,1012065,7.674908666666667,7.541299,7.920451,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:22+00:00,1012066,122.50476566666667,122.46582,122.550779,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:31+00:00,1012067,0.8505276666666667,0.777581,0.909969,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:36+00:00,1012070,0.841272,0.75927,0.916278,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:00+00:00,1012075,23.74355033333333,23.50987,24.106161,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:57+00:00,1012078,23.654206666666667,23.342885,23.811303,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:06+00:00,1012079,4.821796333333333,4.732674,4.987921,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:33+00:00,1012080,177.6325453333333,177.268946,177.978227,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:44+00:00,1012081,272.8450036666666,272.743932,273.019921,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:26+00:00,1012082,1.5310216666666667,1.424588,1.637379,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:17+00:00,1012086,194.91758800000002,194.898454,194.939644,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:10:27+00:00,1012087,116.25184866666666,107.745024,122.780187,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:12+00:00,1012088,74.17535633333334,74.149729,74.210778,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:01+00:00,1012092,29.262255666666665,29.214102,29.353297,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:12+00:00,1012093,9.927574666666667,9.611804,10.173946,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:49+00:00,1012096,101.17190133333334,101.146471,101.188118,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:45+00:00,1012098,49.815888,49.754437,49.889125,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:48+00:00,1012102,1.2583396666666669,1.113306,1.503764,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:38+00:00,1012103,8.754245,8.01795,9.70671,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:41+00:00,1012104,24.36785233333333,21.264313,30.262377,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:31+00:00,1012105,156.85373633333333,156.782815,156.918128,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:37+00:00,1012106,39.05645733333333,38.933184,39.170151,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:25+00:00,1012107,8.176353666666666,7.777912,8.523055,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T01:31:16+00:00,1012110,123.763261,123.763261,123.763261,50.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:03+00:00,1012114,119.37463033333334,118.931804,119.80876,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:59+00:00,1012116,34.717159333333335,34.674979,34.750023,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:37+00:00,1012118,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:58+00:00,1012120,0.7250193333333333,0.721436,0.731143,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:48+00:00,1012121,11.850879999999998,11.269893,12.157796,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:27:01+00:00,1012122,49.25745066666667,49.230195,49.295574,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:54+00:00,1012123,4.706668,4.693637,4.731387,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:46+00:00,1012124,122.49754166666668,122.449718,122.567608,0.0,193.0.14.129,ping,ripe_atlas
