timestamp,probe_id,rtt_ms,rtt_min_ms,rtt_max_ms,packet_loss_pct,dst_addr,metric,source,samples_in_minute
2026-07-08 05:34:00+05:30,1007288,10.283506666666668,10.23868,10.3148,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1009018,43.9455,43.661845,44.497585,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1010439,122.22652466666666,85.501061,140.649145,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1011478,12.338034666666667,12.314166,12.363951,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1013080,16.68961333333333,14.340363,21.28917,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1014068,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1015192,7.632554666666667,7.553413,7.749898,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1016210,1.134635,1.091282,1.202577,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,3097,2.6037766666666666,2.557441,2.693376,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,7159,25.252284666666668,25.226127,25.290003,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,11175,28.320114,28.197102,28.440396,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,14080,16.350459333333333,16.132937,16.550027,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,18387,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,21851,10.054776333333335,10.000231,10.085912,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,26908,20.306650333333334,19.989685,20.580694,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,31886,41.93850966666667,41.231311,42.741313,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,35796,0.6219116666666666,0.605689,0.641493,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,52114,38.377792,37.305041,40.369834,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,54181,39.33190266666667,39.019208,39.705875,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,60262,13.506726666666665,13.429945,13.559319,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,61985,44.00124733333333,43.867687,44.163317,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,64417,4.193041999999999,4.05172,4.358393,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1000820,26.440747666666667,25.47976,28.311222,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1003525,114.56272333333334,114.493802,114.626164,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1005565,16.248617333333332,16.20554,16.299883,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1007710,5.6787893333333335,5.652995,5.70978,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1009152,2.7612446666666663,2.685005,2.8579,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1010593,18.941486,18.838732,19.046473,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:35:00+05:30,1011719,9.950323,8.189321,11.085606,0.0,193.0.14.129,ping,ripe_atlas,1
